seed,error_rbf,error_ngsm,error_dkl,error_sdnreal,error_sdncomplex
42,0.9332448840141296,0.6305966377258301,19.511899948120117,0.5337600111961365,0.6373510956764221
43,0.9409830570220947,2.1070656776428223,43.11635208129883,0.43272799253463745,0.49513670802116394
44,1.15814208984375,2.1621885299682617,52.44917678833008,0.1532311737537384,0.0642717033624649
45,1.3803209066390991,0.7501862645149231,42.220176696777344,0.41047191619873047,0.47010743618011475
46,0.9670098423957825,0.9668105840682983,6.284368515014648,0.8924034833908081,0.8874941468238831
